Number,Start_Mon,Close_Mon,Start_Tue,Close_Tue,Start_Wed,Close_Wed,Start_Thu,Close_Thu,Start_Fri,Close_Fri,Start_Sat,Close_Sat,Start_Sun,Close_Sun,IsOpenHoliday,Lunch_Week
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzQxIyQxIyQ3IyQ3MiQyNjEwMDIjODEjJDEjJDYjJDgz,930,1900,930,1900,930,1900,1400,1900,930,1900,930,1400,,,,12시30분 - 14시00분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzUxIyQxIyQxIyQ5MiQyNjE0ODEjNDEjJDEjJDgjJDgz,900,1830,900,1830,900,1830,900,1830,900,1830,900,1300,,,오후 1시이후,13시~14시
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzUxIyQxIyQxIyQ5OSQzNjEyMjIjNjEjJDEjJDAjJDgz,900,1800,900,1800,900,1800,900,1300,900,1800,900,1300,,,전부휴진,12:30~14:00
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxOTYxIzExIyQxIyQzIyQ2MiQzNjE4MzIjNjEjJDEjJDQjJDgz,900,1800,900,1800,900,1800,900,1800,900,1800,900,1200,,,휴진,12~2시
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxOTYxIzIxIyQxIyQ1IyQ5OSQ0NjE0ODEjODEjJDEjJDIjJDgz,900,1900,900,1900,900,1900,900,1900,900,1900,900,1500,,,전부휴진,12시40분 - 2시00분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxOTYxIzIxIyQxIyQ1IyQxMyQzNjEwMDIjNjEjJDEjJDAjJDgz,900,1900,900,1900,900,1900,900,1900,900,1900,900,1600,,,09시 00분 - 13시 00분 오전 진료합니다.,13시 00 - 14시 00분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxOTYxIzIxIyQxIyQ5IyQ3MiQyNjEwMDIjODEjJDEjJDYjJDgz,1000,1800,1000,1800,1000,1800,1400,1800,1000,1800,1000,1300,,,전부휴진,오후 12시 30분 ~ 오후 14시
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxOTYxIzMxIyQxIyQzIyQ2MiQzNjEyMjIjODEjJDEjJDYjJDgz,900,1800,900,1800,900,1800,900,1800,900,1800,,,,,전부휴진,12시00분~13시00분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxOTYxIzMxIyQxIyQzIyQ4MiQ0NjEwMDIjODEjJDEjJDIjJDgz,900,1900,900,1900,900,1900,900,1900,900,1900,900,1400,,,,1:00~2:00
JDQ4MTAxMiM1MSMkMSMkMCMkOTIkMzgxMzUxIzExIyQxIyQzIyQ3OSQ0NjEwMDIjNjEjJDEjJDQjJDgz,900,1800,900,1800,900,1800,900,1800,900,1800,,,,,전부휴진,12시 00분-13시 00분
JDQ4MTAxMiM1MSMkMSMkMCMkOTIkMzgxOTYxIzExIyQxIyQzIyQ4OSQyNjE4MzIjODEjJDEjJDYjJDgz,900,1200,900,1200,900,1200,900,1200,900,1200,,,,,종일휴진,
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzExIyQxIyQ3IyQ4MiQ0NjEwMDIjNTEjJDEjJDIjJDgz,900,1800,900,1730,900,1730,900,1730,900,1730,900,1300,,,전부휴진,12시30분~13시30분
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzExIyQxIyQ3IyQxMyQyNjEyMjIjNzEjJDEjJDgjJDgz,900,1900,900,1900,900,1900,900,1900,900,1900,900,1500,,,오후1시이후,13시00분~14시00분
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzExIyQxIyQzIyQxMyQ0NjE0ODEjNDEjJDEjJDQjJDgz,900,1730,900,1730,900,1730,900,1730,900,1730,900,1200,,,휴진,
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ2MiQzNjE0ODEjNDEjJDEjJDQjJDgz,900,2000,900,2000,900,2000,900,2000,900,2000,900,1600,,,진료 (오전 9시 ~ 오후 4시 ),13 : 00 ~ 14 : 00
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ5OSQyNjE4MzIjNTEjJDEjJDYjJDgz,900,1800,900,1800,900,1800,900,1800,900,1800,900,1300,900,1300,전화문의,13시 00분 ~ 14시 00분
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQxIyQ2MiQ0NjE0ODEjNjEjJDEjJDgjJDgz,0,2400,0,2400,0,2400,0,2400,0,2400,0,2400,0,2400,,13시 ~ 14시
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQyIyQ1IyQwMCQ0NjEwMDIjNTEjJDEjJDYjJDgz,900,2000,900,2000,900,2000,900,2000,900,2000,900,1700,930,1700,,12시 30분~14시
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzExIyQxIyQ3IyQ4OSQyNjE4MzIjNTEjJDEjJDIjJDgz,900,1800,900,1800,900,1800,900,1800,900,1800,900,1300,,,,13시00분~14시00분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQxIyQ1IyQ3OSQzNjEyMjIjNTEjJDEjJDIjJDgz,,,,,,,,,,,,,,,,
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQxIyQ1IyQwMyQ0NjE0ODEjNzEjJDEjJDgjJDgz,830,1830,1300,2100,830,1830,1300,2100,830,1830,830,1500,,,,
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQxIyQ5IyQ4OSQyNjE0ODEjNzEjJDEjJDgjJDgz,900,1830,900,1830,900,1830,900,1830,900,1830,900,1300,,,휴무,12시30분~2시
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQyIyQxIyQwMCQ0NjE0ODEjNjEjJDEjJDAjJDgz,900,1830,900,1830,900,1830,900,1830,900,1830,900,1400,,,전부휴진,12시30분~14시00분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzMxIyQxIyQ3IyQ4OSQyNjE0ODEjNDEjJDEjJDQjJDgz,830,1830,1300,2100,830,1830,1300,2100,830,1830,830,1500,,,,
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzQxIyQxIyQ3IyQxMyQ0NjEwMDIjODEjJDEjJDIjJDgz,930,1830,930,1830,930,1830,930,1830,930,1830,930,1300,,,전부 휴진,12시30분~13시30분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzUxIyQxIyQxIyQ2MiQyNjE0ODEjNjEjJDEjJDAjJDgz,900,1900,900,1900,900,1900,900,1900,900,1900,900,1700,,,,13시00분 ~ 14시00분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMzUxIzQxIyQxIyQ3IyQwMyQzNjE0ODEjODEjJDEjJDYjJDgz,830,1830,830,1830,830,1830,830,1830,830,1830,830,1230,,,,12:30~2:00
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzExIyQxIyQ3IyQ5OSQzNjE4MzIjODEjJDEjJDIjJDgz,900,1800,900,1800,900,1800,900,1800,900,1800,900,1300,,,오전근무(오전 9시-오후 1시),오후 1시- 2시
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzExIyQxIyQzIyQ2MiQzNjE4MzIjNjEjJDEjJDgjJDgz,930,1800,930,1800,930,1800,930,1800,930,1800,930,1200,,,,오후 1시~2시
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzIxIyQxIyQ1IyQ3MiQyNjEyMjIjNDEjJDEjJDgjJDgz,900,1800,900,1800,900,1800,900,1800,900,1800,900,1400,,,휴진,1시 - 2시
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzIxIyQxIyQ1IyQ4OSQ0NjE0ODEjNDEjJDEjJDgjJDgz,900,1830,900,1830,900,1830,900,1830,900,1830,900,1300,,,전부 휴진,13시00분~14시00분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzIxIyQxIyQ5IyQwMyQzNjE4MzIjNDEjJDEjJDgjJDgz,900,1900,900,1900,900,1900,900,1900,900,1900,900,1300,,,전부 휴진,13시00분~14시00분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzIxIyQxIyQxIyQ2MiQyNjEyMjIjODEjJDEjJDIjJDgz,900,1830,900,1830,900,1830,900,1830,900,1830,900,1300,,,전부휴진,13:00~14:00
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzIxIyQyIyQ1IyQwMCQ0NjEwMDIjNjEjJDEjJDAjJDgz,900,1830,900,1830,1400,1830,900,1830,900,1830,900,100,,,휴진,1시 ~ 2시
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQxIyQzIyQ2MiQzNjEyMjIjNDEjJDEjJDQjJDgz,930,1800,930,1800,930,1800,930,1800,930,1800,930,1300,,,전부 휴진,12시 30분 ~ 2시00분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxOTYxIzExIyQxIyQ3IyQ3OSQzNjEyMjIjNjEjJDEjJDAjJDgz,930,1800,930,1800,930,1800,930,1800,930,1800,930,1230,,,전부 휴진,12시 30분 ~ 14시 00분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxOTYxIzExIyQxIyQ3IyQ5OSQyNjEwMDIjODEjJDEjJDIjJDgz,,,,,,,,,,,,,,,,12시30분~2시00분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxOTYxIzExIyQxIyQzIyQ3MiQyNjE0ODEjNjEjJDEjJDQjJDgz,900,1800,900,1800,900,1800,900,1800,900,1800,900,1300,,,휴진,12시50분~2시
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxOTYxIzExIyQxIyQzIyQwMyQ0NjE0ODEjNTEjJDEjJDIjJDgz,930,1800,930,1800,930,1800,930,1800,930,1800,,,,,전부 휴진,12시 ~ 14시 00분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxOTYxIzMxIyQxIyQ3IyQ4OSQyNjEyMjIjNDEjJDEjJDgjJDgz,930,1830,930,1830,930,1830,930,1830,930,1830,930,1300,,,"국경일 휴진, 공휴일 오전진료",12:30~14:00
JDQ4MTAxMiM1MSMkMSMkMCMkOTIkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjE0ODEjODEjJDEjJDYjJDgz,900,1800,900,1800,900,1800,900,1800,900,1800,,,,,휴진,12시00분~13시00분
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzExIyQxIyQ3IyQ3OSQzNjEwMDIjNjEjJDEjJDgjJDgz,900,1800,900,1800,900,1800,900,1800,900,1800,900,1300,,,전부 휴진,13시00분~14시00분
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQzNjE0ODEjNTEjJDEjJDIjJDgz,900,1800,900,1800,900,1800,900,1800,900,1800,900,1300,,,공휴일은 전화로 진료 문의 요망,12시30분 ~ 13시30분
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzExIyQxIyQ3IyQwMyQyNjEwMDIjNDEjJDEjJDgjJDgz,900,1800,900,1800,900,1800,900,1800,900,1800,900,1300,,,,12시30분~1시 30분
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzExIyQyIyQ3IyQwMCQ0NjE0ODEjNTEjJDEjJDIjJDgz,900,1730,900,1730,900,1730,900,1730,900,1730,900,1230,0,2400,24시간 응급화상진료,12:30~13:30 (24시간 응급화상진료)
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ3MiQ0NjEwMDIjODEjJDEjJDIjJDgz,900,1800,900,1800,900,1800,900,1800,900,1800,900,1300,,,전화 후 내원,12시30분~13시30분
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ3OSQ0NjEwMDIjODEjJDEjJDIjJDgz,900,1800,900,1800,900,1800,900,1800,900,1800,900,1300,,,,13시00분~14시00분
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQxIyQ3MiQ0NjEwMDIjNDEjJDEjJDgjJDgz,900,1800,900,1800,900,1800,900,1800,900,1800,900,1300,,,"OO절(오전 9시~오후 1시 정형외과 1명 진료), OO일(오전진료)",12시 30분 - 1시 30분
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQxIyQ4OSQyNjEyMjIjNjEjJDEjJDQjJDgz,900,1800,900,1800,900,1800,900,1800,900,2000,900,1500,,,전부휴진,12시30분~14시00분
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQxIyQ5MiQ0NjE0ODEjODEjJDEjJDIjJDgz,900,1900,900,1900,900,1900,900,1800,900,1800,900,1300,,,,12시30분~13시30분
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNTEjJDEjJDIjJDgz,900,2000,900,2000,900,2000,900,2000,900,2000,900,1500,900,1300,산부인과(오후1시 이후) 소아과(전부 휴진),13시00분 ~ 14시00분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQxIyQ1IyQ4MiQzNjE0ODEjNDEjJDEjJDQjJDgz,,,,,,,,,,,,,,,일부휴진,13시00분~14시30분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzMxIyQxIyQ3IyQ3MiQzNjEwMDIjNDEjJDEjJDQjJDgz,,,,,,,,,,,,,,,전부휴진,
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzUxIyQxIyQ1IyQxMyQyNjEwMDIjNjEjJDEjJDQjJDgz,900,1830,900,1830,900,1830,900,1830,900,1830,900,1300,,,전부휴진,12시30분~14시00분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMzUxIzMxIyQxIyQ3IyQ5MiQ0NjEwMDIjNjEjJDEjJDgjJDgz,930,1830,930,1830,930,1830,930,1830,930,1830,930,1500,,,,12시30분~14시
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMzUxIzQxIyQxIyQ3IyQxMyQ0NjEwMDIjNzEjJDEjJDgjJDgz,900,1800,900,1800,900,1800,900,1800,900,1800,900,1300,,,,13시00분~14시00분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzExIyQxIyQzIyQ3MiQyNjE0ODEjNjEjJDEjJDgjJDgz,1000,1900,1000,1900,1000,1900,1000,1900,1000,1930,1000,1700,1130,1400,10시00분~17시00분,12시30분~13시30분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzIxIyQxIyQ1IyQ4MiQ0NjEwMDIjNjEjJDEjJDgjJDgz,900,1950,900,1950,900,1950,900,1950,900,1950,900,1620,900,1300,,오후1시--오후2시
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzIxIyQxIyQ5IyQ4MiQyNjEwMDIjNzEjJDEjJDgjJDgz,900,1900,900,1900,900,1900,900,1900,900,1900,900,1500,,,전부 휴진,오후 1시 ~ 2시
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzIxIyQxIyQxIyQ5OSQzNjE4MzIjNjEjJDEjJDAjJDgz,900,1900,900,1900,900,1900,900,1900,900,1900,900,1500,,,전부 휴진,13시~2:00시까지
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQxIyQ3IyQ3OSQzNjEyMjIjNzEjJDEjJDgjJDgz,1000,1800,1000,1800,1000,1800,1000,1800,1000,1800,1000,1300,,,전부휴진,13시00분-14시00분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQxIyQ3IyQ5OSQzNjE4MzIjNDEjJDEjJDQjJDgz,900,2000,900,2000,900,2000,900,2000,900,2000,900,1400,,,,13시00분-14시00분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzQxIyQxIyQ3IyQ3OSQzNjEyMjIjNTEjJDEjJDYjJDgz,900,1830,900,1830,900,1830,900,1830,900,1830,900,1500,,,전부휴진,12:30~2:00
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzQxIyQxIyQ3IyQ4MiQzNjEyMjIjNzEjJDEjJDgjJDgz,900,1900,900,1900,900,1900,900,1900,900,1900,900,1400,,,전부 휴진,13시00분~14시00분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzQxIyQxIyQ3IyQ4OSQ0NjEwMDIjNjEjJDEjJDQjJDgz,,,,,,,,,,,,,,,,오후 1시~2시
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxOTYxIzExIyQxIyQ3IyQ4MiQ0NjE0ODEjNjEjJDEjJDAjJDgz,900,1900,900,1800,900,1800,900,1200,900,1900,900,1300,,,휴무,12:30~14:00
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxOTYxIzIxIyQxIyQxIyQ5OSQyNjE4MzIjNDEjJDEjJDgjJDgz,900,1800,900,1800,900,1800,900,1800,900,1800,900,1300,,,전부 휴진,13시00분~14시00분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxOTYxIzMxIyQxIyQ3IyQ5OSQzNjEyMjIjNDEjJDEjJDgjJDgz,900,1830,900,1830,900,1830,900,1830,900,1830,900,1530,,,전부휴진,13시00분-14시00분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxOTYxIzMxIyQxIyQ3IyQxMyQzNjE4MzIjNDEjJDEjJDQjJDgz,930,1800,930,1800,930,1800,930,1800,930,1800,930,1300,,,전부휴진,12시30분~13시40분
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzExIyQxIyQ3IyQ3OSQyNjEyMjIjNDEjJDEjJDgjJDgz,900,1800,900,1730,900,1730,900,1730,900,1730,900,1300,,,전부휴진,12시30분~1시30분
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzExIyQxIyQ3IyQ4MiQyNjE0ODEjODEjJDEjJDYjJDgz,900,1800,900,1800,900,1800,900,1800,900,1800,900,1300,,,휴진,12시30분-14시00분
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ4OSQyNjE4MzIjNDEjJDEjJDQjJDgz,900,1800,900,1730,900,1730,900,1730,900,1730,900,1300,,,"산부인과외래당직진료(10시~오후1시까지,접수는12:30) 내과, 외과, 소아과 휴진",13시00분~14시00분
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ4OSQyNjEyMjIjNDEjJDEjJDgjJDgz,900,1800,900,1800,900,1800,900,1800,900,1800,900,1230,,,법정공휴일 휴진. 응급실 24시간 운영,12시30분 ~ 13시30분
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ3OSQzNjEwMDIjNjEjJDEjJDQjJDgz,900,1800,900,1800,900,1800,900,1800,900,1800,900,1300,,,전부 휴진,12시30분 ~ 14시 00분
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQxIyQ2MiQzNjE0ODEjNTEjJDEjJDYjJDgz,900,1800,900,1800,900,1800,900,1800,900,1800,900,1300,,,휴무,12시30분~13시30분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzExIyQxIyQ3IyQxMyQ0NjE0ODEjNzEjJDEjJDgjJDgz,830,1300,830,1700,830,1300,830,1700,830,1300,800,1200,,,전부휴진,화/목13시00~14시00
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQxIyQzIyQ5OSQ0NjE0ODEjNDEjJDEjJDgjJDgz,900,1700,900,1700,900,1700,900,1700,900,1700,,,,,전부 휴진,13:00~14:00
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ3OSQzNjEyMjIjNzEjJDEjJDgjJDgz,900,1830,900,1830,900,1830,900,1830,900,1830,900,1230,900,1230,전부 휴진,12시30분 ~ 14시00분
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQwMyQ0NjE0ODEjNDEjJDEjJDgjJDgz,850,1900,850,1900,850,1900,850,1900,850,1900,850,1600,850,1600,,12:30~14:00
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQxIyQ3OSQyNjEwMDIjNDEjJDEjJDQjJDgz,900,1900,900,1900,900,1900,900,1900,900,1900,900,1500,900,1300,"소아과,내과","산부인과:12시30분~13시30분/소아과,내과:13시00분~14시00분"
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQyIyQ1IyQwMCQyNjEwMDIjODEjJDEjJDIjJDgz,900,2400,900,2400,900,2400,900,2400,900,2400,900,2400,0,2400,전부 휴진,13시00분~14시00분
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQyIyQ1IyQwMCQzNjEyMjIjODEjJDEjJDYjJDgz,900,1900,900,1900,900,1900,900,1900,900,1900,900,1600,900,1300,,13:00~14:00
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzExIyQxIyQzIyQ3MiQyNjEwMDIjODEjJDEjJDYjJDgz,930,1830,930,1730,930,1730,930,1730,930,1730,930,1330,,,휴진,13시00분~14시00분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzExIyQxIyQzIyQwMyQzNjEyMjIjNDEjJDEjJDgjJDgz,900,1800,900,1800,900,1800,900,1800,900,1800,900,100,,,휴무,오후1시~오후2시
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQxIyQ1IyQ4MiQyNjEyMjIjNTEjJDEjJDYjJDgz,900,1630,900,1630,900,1630,900,1630,900,1630,900,1330,,,휴진,13:00~14:30
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQxIyQ5IyQxMyQzNjE0ODEjODEjJDEjJDIjJDgz,900,1800,900,1800,900,1800,900,1800,900,1800,900,1300,,,미정,13시00분-14시00분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQxIyQxIyQ2MiQyNjEwMDIjNjEjJDEjJDAjJDgz,900,1830,900,1830,900,1830,900,1830,900,1830,,,,,전부 휴진,13시00분~14시00분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzMxIyQxIyQ3IyQ4OSQzNjEwMDIjNDEjJDEjJDgjJDgz,900,1900,900,1900,900,1900,900,1900,900,1900,900,1500,,,,12:30~14:00
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzMxIyQxIyQzIyQ2MiQ0NjEwMDIjODEjJDEjJDYjJDgz,930,1800,930,1800,930,1800,930,1800,930,1800,930,1200,,,4대절은 휴진. 나머지 공휴일은 9시30분~12까지 진료,13시00분~14시00분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzMxIyQxIyQzIyQxMyQyNjEwMDIjNDEjJDEjJDQjJDgz,900,1900,900,1900,900,1900,900,1230,900,1900,900,1230,,,전부 휴진,13시00분 ~ 14시00분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzQxIyQxIyQ3IyQ2MiQzNjEyMjIjNzEjJDEjJDgjJDgz,930,1830,930,1830,930,1830,1400,2000,930,1830,930,1300,,,휴진,12시30분~14시00분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzQxIyQxIyQ3IyQxMyQ0NjE0ODEjNDEjJDEjJDQjJDgz,930,1830,930,1830,930,1830,930,1830,930,1830,930,1300,,,휴진,12시30분~13시30분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzUxIyQxIyQxIyQxMyQyNjEwMDIjODEjJDEjJDYjJDgz,,,,,,,,,,,,,,,휴진,오후 1시--->오후2시
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMzUxIzMxIyQxIyQ3IyQ4OSQ0NjEwMDIjNTEjJDEjJDIjJDgz,,,,,,,,,,,,,,,전부휴진,01:00~2:30
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxMzUxIzMxIyQxIyQzIyQ4MiQyNjEyMjIjNjEjJDEjJDQjJDgz,930,1800,930,1800,930,1800,930,1800,930,1800,930,1400,,,전부 휴무,12:30 ~ 13:30
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzIxIyQxIyQ1IyQ2MiQzNjEyMjIjNzEjJDEjJDgjJDgz,930,1800,930,1800,930,1800,930,1800,930,1800,930,1300,,,예약 수술,13시00분~14시00분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzIxIyQxIyQ1IyQ3MiQyNjEwMDIjNTEjJDEjJDYjJDgz,900,1830,900,1830,900,1830,900,1830,900,1830,900,1500,,,오후1시까지 진료,13시00분~14시00분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzIxIyQxIyQ1IyQ3OSQzNjEyMjIjODEjJDEjJDIjJDgz,900,1800,900,1800,900,1800,900,1800,900,1800,,,,,전부 휴진,13:00~14:30
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzIxIyQxIyQ5IyQxMyQyNjEyMjIjNzEjJDEjJDgjJDgz,900,1830,900,1830,900,1830,900,1830,900,1830,900,1430,,,,13:00 ~ 14:00
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQxIyQzIyQ3OSQyNjE0ODEjNDEjJDEjJDgjJDgz,900,1830,900,1830,900,1830,900,1830,900,1830,900,1500,,,진료 9시-1시,12시 30분 - 14시 00분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzQxIyQxIyQ3IyQ4MiQzNjE4MzIjNjEjJDEjJDQjJDgz,930,1830,930,1830,930,1830,1400,1830,930,1830,930,1400,,,휴진,1시~2시
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzUxIyQxIyQxIyQ2MiQyNjE4MzIjNjEjJDEjJDAjJDgz,900,1800,900,1800,900,1800,900,1800,900,1800,900,1300,,,전부휴진,12:30~14:00
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzUxIyQxIyQxIyQ4OSQ0NjE0ODEjNTEjJDEjJDYjJDgz,930,600,930,600,930,600,930,600,930,600,900,1230,,,휴진,12시30분~14시00분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxOTYxIzIxIyQxIyQ1IyQ3MiQ0NjE0ODEjNDEjJDEjJDQjJDgz,900,600,900,600,900,1230,900,600,900,600,900,1230,,,,1:00 ~ 2:15
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxOTYxIzIxIyQxIyQxIyQxMyQyNjE4MzIjNDEjJDEjJDgjJDgz,1000,1900,1000,1900,1400,2100,1000,1900,1400,2100,1000,1400,,,,13시00분~14시00분
