Number,Start_Mon,Close_Mon,Start_Tue,Close_Tue,Start_Wed,Close_Wed,Start_Thu,Close_Thu,Start_Fri,Close_Fri,Start_Sat,Close_Sat,Start_Sun,Close_Sun,IsOpenHoliday,Lunch_Week
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkMzgxOTYxIzExIyQxIyQzIyQ3MiQ0NjEwMDIjNjEjJDEjJDAjJDgz,900,2130,900,2130,900,2130,900,2130,900,2130,900,2130,900,1800,오후 6시 이후,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkMzgxOTYxIzExIyQxIyQzIyQ3MiQyNjE4MzIjNjEjJDEjJDQjJDgz,800,2130,800,2130,800,2130,800,2130,800,2130,800,2130,900,2130,근무,13시00분~14시00분
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkMzgxOTYxIzExIyQxIyQzIyQ4MiQzNjEwMDIjODEjJDEjJDYjJDgz,830,2200,830,2200,830,2200,830,2200,830,2200,830,2130,,,,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkMzgxOTYxIzExIyQxIyQzIyQ5MiQyNjEwMDIjNTEjJDEjJDYjJDgz,900,2300,900,2300,900,2300,900,2300,900,2300,900,2300,900,2300,,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkMzgxOTYxIzExIyQxIyQzIyQwMyQzNjE0ODEjNjEjJDEjJDQjJDgz,,,,,,,,,,,,,,,09시00분-16시00분까지근무,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkMzgxOTYxIzIxIyQxIyQ1IyQ4MiQyNjEyMjIjNTEjJDEjJDYjJDgz,900,2000,900,2000,900,2000,900,2000,900,2000,900,1700,,,휴진,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkMzgxOTYxIzIxIyQxIyQ5IyQ4OSQyNjE4MzIjNDEjJDEjJDgjJDgz,830,2200,830,2200,830,2200,830,2200,830,2200,830,2000,1100,1900,오전 11사부터,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkMzgxOTYxIzIxIyQxIyQxIyQ2MiQyNjEwMDIjNjEjJDEjJDAjJDgz,,,,,,,,,,,,,,,,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkMzgxOTYxIzIxIyQxIyQxIyQxMyQzNjE4MzIjNDEjJDEjJDQjJDgz,900,1900,900,1900,900,1900,900,1900,900,1900,900,1400,,,휴무,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkMzgxOTYxIzMxIyQxIyQ3IyQ4MiQyNjEwMDIjNjEjJDEjJDAjJDgz,900,2000,900,2000,900,2000,900,2000,900,2000,900,1700,,,,12시00분~13시00분
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkMzgxOTYxIzMxIyQxIyQ3IyQwMyQyNjE4MzIjNjEjJDEjJDQjJDgz,930,2200,930,2200,930,2200,930,2200,930,2200,930,2000,,,"설날, 추석휴진",
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkMzgxOTYxIzMxIyQxIyQzIyQ5MiQyNjE0ODEjNzEjJDEjJDgjJDgz,900,2200,900,2200,900,2200,900,2200,900,2200,900,2200,1500,2200,정상근무,13시~14시
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkMzgxOTYxIzMxIyQxIyQzIyQ5OSQzNjE0ODEjNTEjJDEjJDYjJDgz,900,2130,900,2130,900,2130,900,2130,900,2130,900,2130,900,1300,,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkMzgxOTYxIzMxIyQxIyQzIyQxMyQyNjEwMDIjNDEjJDEjJDQjJDgz,,,,,,,,,,,,,,,,오전9시ㅡㅡㅡ오후10시
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkMzgxOTYxIzMxIyQxIyQzIyQxMyQyNjEyMjIjODEjJDEjJDIjJDgz,830,2130,830,2130,830,2130,830,2130,830,2130,,,,,,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkMzgxOTYxIzQxIyQxIyQ3IyQ5OSQzNjEwMDIjNjEjJDEjJDAjJDgz,900,2200,900,2200,900,2200,900,2200,900,2200,900,2200,900,2100,업무시간:오전9시~오후10시,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkMzgxOTYxIzUxIyQxIyQ1IyQ5MiQzNjEwMDIjNTEjJDEjJDYjJDgz,900,2200,900,2200,900,2200,900,2200,900,2200,900,1600,1300,1700,,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkMzgxOTYxIzUxIyQxIyQ1IyQ5OSQzNjE0ODEjODEjJDEjJDYjJDgz,900,2100,900,2100,900,2100,900,2100,900,2100,900,2100,,,,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkMzgxOTYxIzUxIyQxIyQxIyQwMyQ0NjEwMDIjNzEjJDEjJDgjJDgz,1000,2230,1000,2230,1000,2230,1000,2230,1000,2230,1000,2000,,,선택적으로 휴무,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkMzgxOTYxIzUxIyQxIyQxIyQxMyQ0NjE0ODEjNjEjJDEjJDgjJDgz,930,2130,930,2130,930,2130,930,2130,930,2130,930,2100,,,,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkMzgxOTYxIzUxIyQxIyQxIyQxMyQyNjEyMjIjNzEjJDEjJDgjJDgz,900,2120,900,2120,900,2120,900,2120,900,2120,900,2100,,,,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkMzgxOTYxIzUxIyQxIyQxIyQxMyQzNjE0ODEjNTEjJDEjJDYjJDgz,900,2200,900,2200,900,2200,900,2200,900,2200,900,1900,,,휴무,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxMTkxIzExIyQxIyQzIyQ3OSQyNjEwMDIjNDEjJDEjJDQjJDgz,900,2000,900,2000,900,2000,900,2000,900,2000,900,1700,,,오후1시까지(어린이날 크리스마스때는 휴무),13시~14시
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxMTkxIzIxIyQxIyQ1IyQ3MiQyNjEwMDIjNjEjJDEjJDQjJDgz,900,2100,900,2100,900,2100,900,2100,900,2100,900,1900,,,,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxMTkxIzIxIyQxIyQ1IyQ4OSQzNjEwMDIjODEjJDEjJDYjJDgz,900,2100,900,2100,900,2100,900,2100,900,2100,900,1900,,,6시까지,13시00분~14시00분
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxMTkxIzIxIyQxIyQ5IyQ3OSQ0NjEwMDIjNDEjJDEjJDgjJDgz,830,2130,830,2130,830,2130,830,2130,830,2130,830,2100,,,09:00-20:00,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxMTkxIzIxIyQxIyQ5IyQ3OSQyNjE0ODEjNzEjJDEjJDgjJDgz,830,2030,830,2030,830,2030,830,2030,830,2030,830,1530,,,,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxMTkxIzIxIyQxIyQ5IyQxMyQyNjE0ODEjNTEjJDEjJDIjJDgz,900,2200,900,2200,900,2200,900,2200,900,2200,900,2200,,,,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxMTkxIzMxIyQxIyQ3IyQ3OSQyNjEwMDIjODEjJDEjJDIjJDgz,900,2030,900,2030,900,2030,900,2030,900,2030,900,1530,,,,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxMTkxIzMxIyQxIyQ3IyQ4MiQyNjEyMjIjNDEjJDEjJDQjJDgz,830,2000,830,2000,830,2000,830,2000,830,2000,830,1600,,,오전근무 및 오후근무,12시30분 ~ 13시30분
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxMTkxIzMxIyQxIyQzIyQ2MiQyNjEwMDIjNDEjJDEjJDgjJDgz,900,2100,900,2100,900,2100,900,2100,900,2100,900,1800,,,,13시00분~14시00분
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxMTkxIzMxIyQxIyQzIyQ3MiQzNjEyMjIjODEjJDEjJDYjJDgz,900,2100,900,2100,900,2100,900,2100,900,2100,900,2100,,,휴무,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxMTkxIzMxIyQxIyQzIyQ5MiQ0NjEwMDIjODEjJDEjJDIjJDgz,830,2200,830,2200,830,2200,830,2200,830,2200,830,2200,1000,1900,,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxMTkxIzQxIyQyIyQ3IyQwMCQ0NjE0ODEjNTEjJDEjJDYjJDgz,830,1900,830,1900,830,1900,830,1900,830,1900,830,1500,,,전부 휴진,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxMTkxIzQxIyQyIyQ3IyQwMCQyNjE0ODEjODEjJDEjJDIjJDgz,900,2330,900,2330,900,2330,900,2330,900,2330,900,2330,1000,2300,영업함,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxMTkxIzUxIyQxIyQ1IyQ4MiQzNjEyMjIjNDEjJDEjJDgjJDgz,,,,,,,,,,,,,,,오후1시까지근무,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxMTkxIzUxIyQxIyQ1IyQ4OSQyNjE4MzIjNDEjJDEjJDgjJDgz,900,2000,900,2000,900,2000,900,2000,900,2000,900,1700,,,휴무,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxMTkxIzUxIyQxIyQ1IyQ4OSQyNjEyMjIjNTEjJDEjJDIjJDgz,,,,,,,,,,,,,,,,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxMTkxIzUxIyQxIyQ1IyQ4OSQzNjEyMjIjNjEjJDEjJDQjJDgz,900,1630,900,1630,900,1630,900,1630,900,1630,900,1500,,,휴진,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxMTkxIzUxIyQxIyQxIyQ5MiQ0NjEwMDIjNzEjJDEjJDgjJDgz,900,1830,900,1830,900,1830,900,1830,900,1830,900,1530,,,전부휴진,12시30분-1시30분
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxMTkxIzUxIyQxIyQxIyQxMyQyNjEyMjIjNjEjJDEjJDAjJDgz,900,1900,900,1900,900,1900,900,1900,900,1900,900,1400,,,휴진,1시~~2시
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxMzUxIzExIyQxIyQ3IyQ3OSQyNjEyMjIjNTEjJDEjJDYjJDgz,900,2030,900,2030,900,2030,900,2030,900,2030,900,2000,,,부분적 휴무,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxMzUxIzExIyQxIyQzIyQ4MiQ0NjE0ODEjNDEjJDEjJDQjJDgz,900,2130,900,2130,900,2130,900,2130,900,2130,900,2100,900,1800,,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxMzUxIzExIyQxIyQzIyQ4MiQyNjE4MzIjODEjJDEjJDYjJDgz,900,2100,900,2100,900,2100,900,2100,900,2100,900,2100,,,,13시 00분-14시 00분
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxMzUxIzExIyQxIyQzIyQ5OSQzNjE0ODEjODEjJDEjJDIjJDgz,,,,,,,,,,,,,,,전부휴진,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxMzUxIzExIyQxIyQzIyQxMyQ0NjEwMDIjNDEjJDEjJDQjJDgz,900,2030,900,2030,900,2030,900,2030,900,2030,900,1900,,,전부 휴진,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxMzUxIzExIyQyIyQzIyQwMCQ0NjE0ODEjODEjJDEjJDIjJDgz,800,1900,800,1900,800,1900,800,1900,800,1900,800,1400,,,전부 휴진,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxMzUxIzExIyQyIyQzIyQwMCQzNjE0ODEjNjEjJDEjJDQjJDgz,,,,,,,,,,,,,,,,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxMzUxIzIxIyQxIyQ5IyQ3OSQzNjEyMjIjNjEjJDEjJDQjJDgz,900,1900,900,1900,900,1900,900,1900,900,1900,900,1700,,,,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxMzUxIzIxIyQxIyQ5IyQ4OSQyNjE4MzIjODEjJDEjJDIjJDgz,830,2100,830,2100,830,2100,830,2100,830,2100,830,2100,830,2100,영업,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxMzUxIzIxIyQxIyQ5IyQwMyQ0NjEwMDIjODEjJDEjJDIjJDgz,900,1900,900,1900,900,1900,900,1900,900,1900,900,1530,,,전부휴무,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxMzUxIzIxIyQxIyQxIyQ2MiQyNjEyMjIjODEjJDEjJDYjJDgz,900,1900,900,1900,900,1900,900,1900,900,1900,900,1600,,,,13시00분~14시00분
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxMzUxIzIxIyQxIyQxIyQ2MiQzNjE0ODEjNjEjJDEjJDQjJDgz,,,,,,,,,,,,,,,,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxMzUxIzIxIyQxIyQxIyQ3MiQyNjE4MzIjNjEjJDEjJDAjJDgz,,,,,,,,,,,,,,,,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxMzUxIzIxIyQxIyQxIyQ3MiQzNjEwMDIjNDEjJDEjJDgjJDgz,900,2400,900,2400,900,2400,900,2400,900,2400,900,2400,1700,2400,,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxMzUxIzIxIyQxIyQxIyQ5OSQzNjE4MzIjNjEjJDEjJDQjJDgz,900,2200,900,2200,900,2200,900,2200,900,2200,900,2000,1000,1800,,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxMzUxIzIxIyQxIyQxIyQ5OSQzNjEyMjIjNzEjJDEjJDgjJDgz,,,,,,,,,,,,,,,,13시00분~14시00분
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxMzUxIzMxIyQxIyQzIyQ4MiQ0NjEwMDIjNDEjJDEjJDQjJDgz,1000,2000,1000,2000,1000,2000,1000,2000,1000,2000,1000,2000,1000,2000,근무,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxMzUxIzMxIyQyIyQ3IyQwMCQyNjE4MzIjNjEjJDEjJDQjJDgz,900,2130,900,2130,900,2130,900,2130,900,2130,900,1900,,,오후 2시 이후,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxMzUxIzMxIyQyIyQ3IyQwMCQzNjEyMjIjNDEjJDEjJDQjJDgz,930,2100,930,2100,930,2100,930,2100,930,2100,930,1700,,,,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxMzUxIzMxIyQyIyQzIyQwMCQzNjEwMDIjNjEjJDEjJDQjJDgz,900,2100,900,2100,900,2100,900,2100,900,2100,900,2000,,,오전9시-오후6시 근무,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxMzUxIzQxIyQxIyQ3IyQ3MiQyNjE0ODEjNDEjJDEjJDgjJDgz,830,1800,830,1800,830,1800,830,1800,830,1800,830,1800,,,,12시30분~13시40분
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxMzUxIzQxIyQxIyQ3IyQ4OSQzNjEyMjIjNDEjJDEjJDgjJDgz,900,2100,900,2100,900,2100,900,2100,900,2100,1000,2000,1030,2000,,12시00분-13시00분
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxMzUxIzQxIyQyIyQ3IyQwMCQ0NjE0ODEjNTEjJDEjJDIjJDgz,,,,,,,,,,,,,,,,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxMzUxIzUxIyQxIyQ1IyQ2MiQ0NjE0ODEjNTEjJDEjJDIjJDgz,,,,,,,,,,,,,,,,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxMzUxIzUxIyQxIyQ1IyQ4OSQ0NjE0ODEjNDEjJDEjJDgjJDgz,900,2000,900,2000,900,2000,900,2000,900,2000,900,1900,,,,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxMzUxIzUxIyQxIyQ1IyQ4OSQyNjEyMjIjNDEjJDEjJDgjJDgz,900,2200,900,2200,900,2200,900,2200,900,2200,900,2200,1500,2100,,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxMzUxIzUxIyQxIyQ1IyQxMyQyNjEwMDIjNDEjJDEjJDgjJDgz,830,1800,830,1800,830,1800,830,1800,830,1800,830,1300,,,전부 휴진,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxMzUxIzUxIyQxIyQxIyQxMyQyNjE4MzIjNDEjJDEjJDgjJDgz,900,2030,900,2030,900,2030,900,2030,900,2030,900,1800,,,,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxNzAyIzExIyQxIyQzIyQ2MiQ0NjEwMDIjNDEjJDEjJDQjJDgz,900,2200,900,2200,900,2200,900,2200,900,2200,900,1900,900,1700,,13시00분~14시00분
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxNzAyIzExIyQxIyQzIyQ3OSQzNjE4MzIjNjEjJDEjJDAjJDgz,,,,,,,,,,,,,,,전부휴진,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxNzAyIzExIyQxIyQzIyQ3OSQzNjEyMjIjNjEjJDEjJDgjJDgz,900,2100,900,2100,900,2100,900,2100,900,2100,900,1600,,,근무자 상황에 따라 휴진,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxNzAyIzExIyQxIyQzIyQ4MiQ0NjEwMDIjNjEjJDEjJDAjJDgz,930,1830,930,1830,930,1830,930,1830,930,1830,930,1600,,,휴일,오후1시 - 오후 2시
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxNzAyIzExIyQyIyQzIyQwMCQyNjEwMDIjNzEjJDEjJDgjJDgz,,,,,,,,,,,,,,,,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxNzAyIzIxIyQxIyQ1IyQ3MiQzNjE0ODEjNjEjJDEjJDQjJDgz,,,,,,,,,,,,,,,,오후1시~2시
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxNzAyIzIxIyQxIyQ1IyQ5MiQ0NjEwMDIjNDEjJDEjJDgjJDgz,,,,,,,,,,,,,,,전부휴진,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxNzAyIzIxIyQxIyQ1IyQwMyQ0NjE0ODEjNDEjJDEjJDQjJDgz,900,2100,900,2100,900,2100,900,2100,900,2100,900,1700,900,1400,,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxNzAyIzIxIyQxIyQ1IyQwMyQzNjEwMDIjNjEjJDEjJDQjJDgz,900,2100,900,2100,900,2100,900,2100,900,2100,900,2100,900,1800,,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxNzAyIzIxIyQxIyQ1IyQxMyQzNjEwMDIjNTEjJDEjJDIjJDgz,,,,,,,,,,,,,,,,08시30분-22시00분
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxNzAyIzIxIyQxIyQ5IyQ2MiQyNjE0ODEjNDEjJDEjJDgjJDgz,830,1900,830,1900,830,1900,830,1900,830,1900,900,1500,,,전부 휴진,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxNzAyIzIxIyQxIyQ5IyQ3OSQyNjE4MzIjNzEjJDEjJDgjJDgz,900,1900,900,1900,900,1900,900,1900,900,1900,900,1500,,,휴무,오후1시00분~오후2시00분
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxNzAyIzIxIyQxIyQ5IyQ3OSQzNjEyMjIjNDEjJDEjJDgjJDgz,,,,,,,,,,,,,,,,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxNzAyIzIxIyQxIyQ5IyQwMyQyNjE0ODEjNDEjJDEjJDgjJDgz,900,2100,900,2100,900,2100,900,2100,900,2100,900,1800,,,휴무,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxNzAyIzIxIyQxIyQxIyQ3MiQzNjE4MzIjNTEjJDEjJDYjJDgz,830,2100,830,2100,830,2100,830,2100,830,2100,830,1530,,,,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxNzAyIzIxIyQxIyQxIyQ3OSQzNjE0ODEjNTEjJDEjJDIjJDgz,,,,,,,,,,,,,,,,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxNzAyIzIxIyQxIyQxIyQ4MiQyNjE0ODEjNTEjJDEjJDYjJDgz,800,2400,800,2400,800,2400,800,2400,800,2400,800,2400,800,2400,,12시부터 12시30분까지
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxNzAyIzIxIyQxIyQxIyQ4OSQzNjE0ODEjNDEjJDEjJDQjJDgz,900,2100,900,2100,900,2100,900,2100,900,2100,900,1900,,,,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxNzAyIzIxIyQxIyQxIyQwMyQyNjE0ODEjODEjJDEjJDIjJDgz,,,,,,,,,,,,,,,전부휴진,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxNzAyIzIxIyQxIyQxIyQxMyQ0NjE0ODEjNDEjJDEjJDgjJDgz,900,2000,900,2000,900,2000,900,2000,900,2000,900,1400,,,휴무,12시30분~13시30분
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxNzAyIzMxIyQxIyQ3IyQ5MiQzNjE4MzIjNTEjJDEjJDYjJDgz,930,1900,930,1900,930,1900,930,1900,930,1900,930,1600,,,,오후1시~2시
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxNzAyIzMxIyQxIyQzIyQ4OSQyNjEyMjIjNTEjJDEjJDIjJDgz,900,2130,900,2130,900,2130,900,2130,900,2130,900,2000,,,오후 6시이후,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxNzAyIzMxIyQxIyQzIyQ4OSQzNjEwMDIjNzEjJDEjJDgjJDgz,,,,,,,,,,,,,,,휴진,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxNzAyIzMxIyQxIyQzIyQ5OSQyNjEyMjIjNDEjJDEjJDQjJDgz,830,1800,830,1800,830,1800,830,1800,830,1800,900,1400,,,,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxNzAyIzMxIyQxIyQzIyQ5OSQzNjEwMDIjNjEjJDEjJDAjJDgz,900,2100,900,2100,900,2100,900,2100,900,2100,900,2100,,,,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxNzAyIzMxIyQyIyQ3IyQwMCQ0NjEwMDIjNDEjJDEjJDgjJDgz,,,,,,,,,,,,,,,휴무,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxNzAyIzQxIyQxIyQ3IyQ2MiQ0NjEwMDIjNjEjJDEjJDAjJDgz,930,1830,930,1830,930,1830,930,1830,930,1830,930,1430,,,전부 휴진,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxNzAyIzQxIyQyIyQ3IyQwMCQzNjEyMjIjNTEjJDEjJDIjJDgz,900,2100,900,2100,900,2100,900,2100,900,2100,900,1900,,,오후1시 이후,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxNzAyIzUxIyQxIyQ1IyQ2MiQ0NjEwMDIjNzEjJDEjJDgjJDgz,,,,,,,,,,,,,,,,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxNzAyIzUxIyQxIyQ1IyQ4MiQzNjEwMDIjODEjJDEjJDYjJDgz,900,2100,900,2100,900,2100,900,2100,900,2100,900,2100,,,휴무,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxNzAyIzUxIyQxIyQ1IyQwMyQ0NjEwMDIjNjEjJDEjJDgjJDgz,900,2100,900,2100,900,2100,900,2100,900,2100,900,1600,,,휴무,13시00분~ 14시00분
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxNzAyIzUxIyQxIyQxIyQ4MiQyNjEyMjIjODEjJDEjJDIjJDgz,900,2100,900,2100,900,2100,900,2100,900,2100,900,2100,1000,1600,오후6시이후,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxNzAyIzUxIyQxIyQxIyQ5MiQzNjEyMjIjODEjJDEjJDIjJDgz,900,2200,900,2200,900,2200,900,2200,900,2200,900,2200,,,"명절(추석,설날)을 제외한 공휴일 근무",
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxNzAyIzUxIyQxIyQxIyQxMyQzNjEwMDIjNjEjJDEjJDAjJDgz,840,2200,840,2200,840,2200,840,2200,840,2200,840,2200,900,1500,개인사정으로 휴진가능,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxOTYxIzExIyQxIyQ3IyQ2MiQyNjEwMDIjNDEjJDEjJDQjJDgz,,,,,,,,,,,,,,,,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxOTYxIzExIyQxIyQ3IyQ4MiQzNjEwMDIjNzEjJDEjJDgjJDgz,930,2200,930,2200,930,2200,930,2200,930,2200,930,2100,1200,2100,,13시00분~14시00분
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxOTYxIzExIyQxIyQzIyQwMyQzNjEwMDIjNjEjJDEjJDQjJDgz,800,2200,800,2200,800,2200,800,2200,800,2200,800,2200,900,1900,,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxOTYxIzExIyQxIyQzIyQxMyQyNjE0ODEjNDEjJDEjJDgjJDgz,,,,,,,,,,,,,,,,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxOTYxIzIxIyQxIyQ1IyQ2MiQyNjEwMDIjNTEjJDEjJDIjJDgz,830,2000,830,2000,830,2000,830,2000,830,2000,830,1700,,,휴무,없음
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxOTYxIzIxIyQxIyQ1IyQ3OSQ0NjE0ODEjNDEjJDEjJDgjJDgz,900,1900,900,1900,900,1900,900,1900,900,1900,900,1600,,,,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxOTYxIzIxIyQxIyQ1IyQ5MiQzNjE4MzIjNTEjJDEjJDYjJDgz,830,1930,830,1930,830,1930,830,1930,830,1930,830,1600,,,,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxOTYxIzIxIyQxIyQ5IyQwMyQzNjE4MzIjNzEjJDEjJDgjJDgz,900,2100,900,2100,900,2100,900,2100,900,2100,900,2100,,,휴무,없음
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxOTYxIzIxIyQxIyQxIyQ2MiQyNjE0ODEjODEjJDEjJDIjJDgz,900,2030,900,2030,900,2030,900,2030,900,2030,900,1700,,,12;00~17;00까지근무,12:30~13:30
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxOTYxIzIxIyQxIyQxIyQ4OSQzNjEyMjIjNjEjJDEjJDQjJDgz,900,2200,900,2200,900,2200,900,2200,900,2200,900,1400,,,전부휴무,1시30분-2시
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxOTYxIzIxIyQxIyQxIyQ5OSQzNjE4MzIjNDEjJDEjJDgjJDgz,830,2130,830,2130,830,2130,830,2130,830,2130,830,2100,,,,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxOTYxIzQxIyQxIyQ3IyQ4MiQzNjE4MzIjNDEjJDEjJDgjJDgz,,,,,,,,,,,,,,,,
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxOTYxIzQxIyQxIyQ3IyQwMyQ0NjEwMDIjNTEjJDEjJDIjJDgz,900,1900,900,1900,900,1900,900,1900,900,1900,900,1600,,,휴무,
